epoch,lr,epoch_seconds,train_fine,train_lineage,train_consistency,train_total,train_skipped_batches,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_balanced_accuracy,val_minority_macro_f1,val_minority_recall,val_minority_n,val_correct,val_within_lineage_error,val_cross_lineage_error,val_within_error_share,val_lineage_accuracy,val_head_lineage_accuracy,val_head_lineage_macro_f1
10,0.00022026126610496852,82.2,0.13080107195832827,0.05854799219656123,0.017650745607462232,0.1501305448361012,0,0.940893801057184,0.8322456597409718,0.8678787910005497,0.8457351204529852,0.8678787910005497,0.792023912791753,0.7486276026841675,673,0.940893801057184,0.04645202626942175,0.012654172673394202,0.7859078590785907,0.9873458273266058,0.9876661861284639,0.9830323951227277
11,0.00020552072330098716,81.7,0.1184436672524207,0.050753798855650116,0.015498103352345444,0.13521961796515303,0,0.9426557744674035,0.8255510780569493,0.8699273864799331,0.8413970006506051,0.8699273864799331,0.793145374777386,0.7510646205563101,673,0.9426557744674035,0.04533077046291847,0.012013455069678039,0.7905027932960894,0.987986544930322,0.9886272625340381,0.9852478025819572
12,0.00019012925077938314,81.7,0.11774199083616803,0.05125551937496514,0.015179408753065617,0.1346365879860408,0,0.9440973890757649,0.8311390520535397,0.8712327017418688,0.8456485725025558,0.8712327017418688,0.7958661399841056,0.7523209201375656,673,0.9440973890757649,0.044850232260131344,0.011052378664103796,0.8022922636103151,0.9889476213358962,0.9891078007368252,0.9860683140250464
13,0.00017426729948291474,81.3,0.12373911452030277,0.05555583960553393,0.015601291911737931,0.14196599647579808,0,0.9456991830850553,0.8321979014088154,0.8724770254042337,0.8465477090460065,0.8724770254042337,0.7937329061097207,0.7533435009450207,673,0.9456991830850553,0.04436969405734423,0.009931122857600512,0.8171091445427728,0.9900688771423994,0.9899086977414705,0.9876875156568007
14,0.0001581208362878126,105.3,0.11078963344131111,0.05023770519308903,0.014122893029291714,0.12727323517346634,0,0.9473009770943457,0.8368057579328335,0.8756986878870996,0.8503539462333746,0.8756986878870996,0.8010954285091739,0.7603857875769302,673,0.9473009770943457,0.042447541246195736,0.010251481659458593,0.8054711246200608,0.9897485183405414,0.9899086977414705,0.987185070449299
15,0.00014187916371218736,117.8,0.1060227182794454,0.05006598377443906,0.01365660974847992,0.12240817521555979,0,0.9484222329008489,0.836833018193926,0.8770001801147831,0.848529207209984,0.8770001801147831,0.8030466426739454,0.7621184390071623,673,0.9484222329008489,0.04132628543969245,0.010251481659458593,0.8012422360248447,0.9897485183405414,0.9897485183405414,0.9870779193633951
16,0.0001257327005170853,101.8,0.10126867227697049,0.04630581917165324,0.012738674686668993,0.11643428623327044,0,0.9498638475092103,0.839543804924364,0.8770578286705638,0.8507826955067467,0.8770578286705638,0.8050302580108006,0.7611722934248075,673,0.9498638475092103,0.04020502963318917,0.009931122857600512,0.8019169329073482,0.9900688771423994,0.9895883389396124,0.986968634391817
17,0.00010987074922061689,106.2,0.09362397526588927,0.044528682431560974,0.011881996928407187,0.1081707800962379,0,0.9527470767259331,0.8468493514789841,0.8793932290442784,0.857299921457676,0.8793932290442784,0.8081755035510871,0.7641515100721066,673,0.9527470767259331,0.03748197981739548,0.009770943456671472,0.7932203389830509,0.9902290565433285,0.9894281595386833,0.986840670252419
18,9.447927669901282e-05,108.4,0.09498749974301202,0.04431530279214219,0.011465051376445035,0.1094285964289452,0,0.9533877943296492,0.8506410450686194,0.8787155224142634,0.8604357466562598,0.8787155224142634,0.8060369080446356,0.7619193672149638,673,0.9533877943296492,0.036841262213679324,0.009770943456671472,0.7903780068728522,0.9902290565433285,0.9895883389396124,0.9860014628472515
19,7.973873389503149e-05,107.6,0.08753505240426894,0.041226453973222645,0.010697116305959504,0.10097270055812696,0,0.9529072561268621,0.8506604304300462,0.8786029055720561,0.8605874529508429,0.8786029055720561,0.8056865302317744,0.7619523401990211,673,0.9529072561268621,0.03732180041646644,0.009770943456671472,0.7925170068027211,0.9902290565433285,0.9897485183405414,0.986604076028688
20,6.582194019564266e-05,108.8,0.08851977384537509,0.04204575927400216,0.010875798806108044,0.10222108191842617,0,0.9549895883389397,0.85687193889777,0.8833806201401886,0.8664582440563173,0.8833806201401886,0.8130753050615819,0.7722156306421062,673,0.9549895883389397,0.03588018580810508,0.00913022585295531,0.797153024911032,0.9908697741470447,0.9902290565433285,0.98697998032554
21,5.289205728272586e-05,108.5,0.0786343052184801,0.03767612689363536,0.009563736393689536,0.09089351753045553,0,0.9559506647445138,0.8589228284301533,0.8794209910607242,0.8668032425024569,0.8794209910607242,0.8064206020796657,0.7618402999542755,673,0.9559506647445138,0.035079288803459875,0.00897004645202627,0.7963636363636364,0.9910299535479737,0.9905494153451866,0.9872317802774441
22,4.110067621153042e-05,109.3,0.0765619384051902,0.035706091379901286,0.009281729198327022,0.088201939103892,0,0.9561108441454429,0.8609415303847852,0.8813921297665156,0.8685542960550753,0.8813921297665156,0.8097662148919975,0.7664699295839051,673,0.9561108441454429,0.035079288803459875,0.00880986705109723,0.7992700729927007,0.9911901329489028,0.9905494153451866,0.9877160006759822
23,3.058604014415343e-05,108.4,0.08118601348389941,0.03866999710008529,0.009422593158516256,0.09372927255726526,0,0.956271023546372,0.8632557335763764,0.8779919409838641,0.8688051560880216,0.8779919409838641,0.8056414234465825,0.758229220948779,673,0.956271023546372,0.03523946820438892,0.008489508249239148,0.8058608058608059,0.9915104917507609,0.9907095947461156,0.9888211731571991
24,2.147142357486164e-05,3889.5,0.07190563042249372,0.03551911419556723,0.009184222536898412,0.08347978749169131,0,0.9570719205510171,0.8669606081895043,0.8779102731433599,0.871095854625084,0.8779102731433599,0.8046659565168034,0.7571131495202076,673,0.9570719205510171,0.03459875060067275,0.008329328848310107,0.8059701492537313,0.9916706711516899,0.9908697741470447,0.9889452276241144
25,1.3863687049356464e-05,97.4,0.07227377424186596,0.035313906489674404,0.008607435356416218,0.08372869008192561,0,0.9570719205510171,0.8688656200054746,0.8759335360507179,0.8712043762603433,0.8759335360507179,0.8010325978060532,0.7527252990310221,673,0.9570719205510171,0.03395803299695659,0.00897004645202627,0.7910447761194029,0.9910299535479737,0.9908697741470447,0.9894442183082356
26,7.852024322579648e-06,99.5,0.07433492954516557,0.039286444300568116,0.009522726269986398,0.08707313592082824,0,0.9578728175556623,0.8694808398333951,0.8766205965375641,0.8718903364230088,0.8766205965375641,0.8015380862918347,0.7538413704595937,673,0.9578728175556623,0.033317315393240426,0.00880986705109723,0.7908745247148289,0.9911901329489028,0.9913503123498318,0.9898198613833018
27,3.506916643487001e-06,105.7,0.07338139003564213,0.03744948916773368,0.009265480260364712,0.08554278495761435,0,0.9578728175556623,0.8617328451807165,0.8655764198307367,0.8626582964204652,0.8655764198307367,0.7717761815299299,0.7288413704595935,673,0.9578728175556623,0.03411821239788563,0.008008970046452027,0.8098859315589354,0.9919910299535479,0.9915104917507609,0.9899423086336364
28,8.793064268460604e-07,104.1,0.06917899690783277,0.035016987632512715,0.00872538936564924,0.08055663257547523,0,0.9583533557584495,0.8619739323856582,0.8664272376275408,0.8631035082299688,0.8664272376275408,0.7739691587526887,0.73032643952658,673,0.9583533557584495,0.03363767419509851,0.008008970046452027,0.8076923076923077,0.9919910299535479,0.9918308505526189,0.9906877565828934
29,0.0,101.8,0.07016738844284848,0.036978990355823874,0.009114061550308878,0.08217249215699031,0,0.9583533557584495,0.8628430802767235,0.8661412323094484,0.8632722876326677,0.8661412323094484,0.7732218937504822,0.7291128472935704,673,0.9583533557584495,0.033317315393240426,0.008329328848310107,0.8,0.9916706711516899,0.9916706711516899,0.9905635910717026
