epoch,lr,epoch_seconds,train_fine,train_lineage,train_consistency,train_total,train_skipped_batches,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_balanced_accuracy,val_minority_macro_f1,val_minority_recall,val_minority_n,val_correct,val_within_lineage_error,val_cross_lineage_error,val_within_error_share,val_lineage_accuracy,val_head_lineage_accuracy,val_head_lineage_macro_f1
10,0.0002702120432801935,67.7,0.03895397007178802,0.013017581506366177,0.006634153193630442,0.04352265999314713,0,0.9066154092583694,0.7718559857784515,0.8596548676205155,0.7925345599289685,0.8596548676205155,0.8036282520489997,0.7736696010255949,673,0.9066154092583694,0.07224090981899728,0.02114368092263335,0.7735849056603774,0.9788563190773667,0.9831811629024507,0.9814705951731534
11,0.0002642168937553701,71.2,0.037496196558944636,0.013403528887051885,0.006432709634396155,0.042160526375480734,0,0.917187249719686,0.8133598530752524,0.8386509761046974,0.8133974559776331,0.8386509761046974,0.7772039771135459,0.7294360458678057,673,0.917187249719686,0.06375140156975813,0.01906134871055582,0.769825918762089,0.9809386512894441,0.9810988306903732,0.9807971539079485
12,0.0002577524025146591,68.7,0.03792624523105857,0.012057543998477971,0.00612705252235653,0.042156213892439565,0,0.9135031234983181,0.7858305112498271,0.8516466806120032,0.7900134292722907,0.8516466806120032,0.7595949256080357,0.7408174557516386,673,0.9135031234983181,0.07031875700784879,0.016178119493833094,0.812962962962963,0.9838218805061669,0.9812590100913022,0.9747576716865046
13,0.00025084513353919747,69.9,0.034386385399029475,0.01121755720929826,0.005371005963892317,0.03828875330368896,0,0.9396123658497517,0.8500034394136237,0.8377545583542755,0.8414464150073585,0.8377545583542755,0.7446114919496356,0.688762282769541,673,0.9396123658497517,0.04517059106198943,0.01521704308825885,0.7480106100795756,0.9847829569117411,0.9862245715201026,0.9828350636283365
14,0.00024352347027881003,70.4,0.03382800619148619,0.010926997581187247,0.005367009406448802,0.03764280664100015,0,0.908857920871376,0.783136805021229,0.8274533469148355,0.7906656217116856,0.8274533469148355,0.6973137711773911,0.6790984609799258,673,0.908857920871376,0.05846548133909979,0.03267659778952427,0.6414762741652021,0.9673234022104757,0.9634790965881788,0.9246229119735304
15,0.00023581749901832542,70.7,0.030715134054176755,0.009793967997001555,0.0043775430064300425,0.0340910786906114,0,0.9056543328527952,0.782750039034994,0.8351735733780391,0.7935366298672284,0.8351735733780391,0.7293796065703361,0.7203093408076737,673,0.9056543328527952,0.07784718885151369,0.016498478295691173,0.8251273344651953,0.9835015217043088,0.9818997276950184,0.9741784864725456
16,0.00022775888524657878,70.8,0.03133854699106171,0.0095817525059389,0.0042777552869385825,0.03464084850434869,0,0.9216722729456992,0.7961255242732059,0.8511911361901618,0.8134729901216216,0.8511911361901618,0.7824840257000532,0.7355669826468736,673,0.9216722729456992,0.06343104276790004,0.014896684286400768,0.8098159509202454,0.9851033157135992,0.984142239308025,0.982324484870929
17,0.00021938074353612528,70.8,0.02662330472197097,0.009562393247628339,0.004566763143009087,0.02994869906445044,0,0.9280794489828608,0.8123495355283467,0.8524858628921953,0.8233446151894792,0.8524858628921953,0.782590254679808,0.7338841604008759,673,0.9280794489828608,0.05285920230658337,0.01906134871055582,0.734966592427617,0.9809386512894441,0.9817395482940894,0.9781946607410479
18,0.00021071750146835905,70.7,0.027500216027844575,0.008586601712110908,0.003768983982365251,0.030453094985377002,0,0.9152650969085375,0.7889130078675785,0.8648923831330863,0.8000058519304045,0.8648923831330863,0.8113756884048315,0.7812778994008522,673,0.9152650969085375,0.0616690693576806,0.023065833733781835,0.7277882797731569,0.9769341662662182,0.9793368572801537,0.9719947117704354
19,0.00020180475816319613,71.1,0.025845967889200527,0.007978013288555923,0.0036410771553394396,0.02860347971801165,0,0.9184686849271184,0.8057938262375282,0.8456183875039218,0.8007041636058544,0.8456183875039218,0.7650430285303399,0.7299708834412517,673,0.9184686849271184,0.06134871055582252,0.020182604517059107,0.7524557956777996,0.9798173954829409,0.9790164984782956,0.9670538348210961
