epoch,lr,epoch_seconds,train_fine,train_lineage,train_consistency,train_total,train_skipped_batches,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_balanced_accuracy,val_minority_macro_f1,val_minority_recall,val_minority_n,val_correct,val_within_lineage_error,val_cross_lineage_error,val_within_error_share,val_lineage_accuracy,val_head_lineage_accuracy,val_head_lineage_macro_f1
10,0.00022026126610496852,139.9,0.13045380236012938,0.05733597309371922,0.017218048498034478,0.14937639983268253,0,0.9461797212878423,0.848319935421753,0.8680114681847999,0.8567018776212381,0.8680114681847999,0.7931816246409775,0.7451396003554596,673,0.9461797212878423,0.042447541246195736,0.011372737465961878,0.7886904761904762,0.9886272625340381,0.9871856479256768,0.9832294538484674
11,0.00020552072330098716,121.2,0.1189321662586389,0.05077671261683224,0.015575978376871937,0.1357227783917848,0,0.9463399006887714,0.840054896424379,0.8684777591408089,0.8513018955366424,0.8684777591408089,0.7958905357409165,0.7466015298445119,673,0.9463399006887714,0.04276790004805382,0.010892199263174756,0.7970149253731343,0.9891078007368252,0.988467083133109,0.9851894132920562
12,0.00019012925077938314,113.2,0.11789801512458874,0.05093874791140581,0.015153501626452083,0.13469499050301909,0,0.9453788242831972,0.8322247426971443,0.8554235348565824,0.8416462928719128,0.8554235348565824,0.7634871885511961,0.7160211646782229,673,0.9453788242831972,0.04340861765176998,0.011212558065032836,0.7947214076246334,0.9887874419349671,0.988146724331251,0.9845016606776106
13,0.00017426729948291474,107.0,0.12607843544429245,0.05532979704208829,0.01564088962603729,0.14424146413375155,0,0.9465000800897004,0.8348637794375965,0.8586850182092801,0.8445321852208393,0.8586850182092801,0.7687331521918374,0.7236300109551516,673,0.9465000800897004,0.0422873618452667,0.011212558065032836,0.7904191616766467,0.9887874419349671,0.988146724331251,0.9849462813569164
14,0.0001581208362878126,78.2,0.1114166812584868,0.05062765817177764,0.014119600466769803,0.12801693909479975,0,0.9498638475092103,0.8434590597712641,0.8631998227680361,0.8513402760234036,0.8631998227680361,0.777852389591012,0.7314867361124237,673,0.9498638475092103,0.03940413262854397,0.010732019862245715,0.7859424920127795,0.9892679801377543,0.9887874419349671,0.9863735980117131
15,0.00014187916371218736,81.3,0.1074368151929324,0.04931374069872039,0.014005192035584004,0.12363145729619292,0,0.948742591702707,0.8389865309868626,0.8635024666577134,0.8475425692091502,0.8635024666577134,0.7778920190353142,0.734238701083018,673,0.948742591702707,0.04052538843504725,0.010732019862245715,0.790625,0.9892679801377543,0.9891078007368252,0.9866044371487707
16,0.0001257327005170853,82.4,0.10287406049422337,0.04595179056271112,0.012680632893282634,0.11792766199971051,0,0.9500240269101393,0.8412844122121824,0.861332024664528,0.8483239216404732,0.861332024664528,0.7723351353630572,0.7265229589712271,673,0.9500240269101393,0.03844305622296973,0.011532916866890917,0.7692307692307693,0.988467083133109,0.988467083133109,0.9856356207744194
17,0.00010987074922061689,83.1,0.09479021252332256,0.043208471434112446,0.011848768413547877,0.10893763132595971,0,0.9511452827166427,0.8489391747467189,0.8622279640653119,0.8541617529931811,0.8622279640653119,0.7742286295661432,0.7274882139481941,673,0.9511452827166427,0.03668108281275028,0.01217363447060708,0.7508196721311475,0.987826365529393,0.9892679801377543,0.9872414207893282
18,9.447927669901282e-05,83.5,0.09597433901039193,0.04381698007358079,0.011412690925043444,0.11026070270857037,0,0.9522665385231459,0.8503773334512476,0.8603915197330977,0.8543284953832146,0.8603915197330977,0.7680914296094343,0.7218189481150933,673,0.9522665385231459,0.03604036520903412,0.011693096267819959,0.7550335570469798,0.98830690373218,0.9894281595386833,0.9873632975153432
19,7.973873389503149e-05,83.9,0.08831090535621018,0.0410928980706776,0.01076375563669909,0.10171515082583359,0,0.9532276149287202,0.8539413679176105,0.8613697334306385,0.8569739431050363,0.8613697334306385,0.770632481280114,0.7237796141382593,673,0.9532276149287202,0.03588018580810508,0.010892199263174756,0.7671232876712328,0.9891078007368252,0.9886272625340381,0.9857935108378912
20,6.582194019564266e-05,84.1,0.08779930915946162,0.04088409634690692,0.010495585744565987,0.10111409722111349,0,0.9549895883389397,0.8607579855391367,0.8672765882410547,0.863615321615621,0.8672765882410547,0.7810862080060075,0.7364378709561036,673,0.9549895883389397,0.034438571199743716,0.010571840461316675,0.7651245551601423,0.9894281595386833,0.9895883389396124,0.9870436824835297
21,5.289205728272586e-05,83.6,0.0781177557956814,0.0373768587664033,0.00966581986183403,0.09029739600217222,0,0.9556303059426557,0.8611993960251055,0.8660312834218893,0.8633254692063829,0.8660312834218893,0.7792382722601268,0.7326528359210684,673,0.9556303059426557,0.03379785359602755,0.010571840461316675,0.7617328519855595,0.9894281595386833,0.9895883389396124,0.9870417474158587
22,4.110067621153042e-05,85.6,0.07591350206301677,0.03570604123081238,0.009175705763122455,0.08754288554206535,0,0.9553099471407976,0.8615815358008159,0.8634580967137634,0.8622769335660969,0.8634580967137634,0.7754597516837487,0.7274414683931945,673,0.9553099471407976,0.03395803299695659,0.010732019862245715,0.7598566308243727,0.9892679801377543,0.9894281595386833,0.9869158048907153
23,3.058604014415343e-05,87.7,0.08148157388822931,0.03840184718344911,0.00937982799720715,0.09394011145301297,0,0.9561108441454429,0.863324975030546,0.8625089480538931,0.8627917894508775,0.8625089480538931,0.7735018965831006,0.724524167530688,673,0.9561108441454429,0.033317315393240426,0.010571840461316675,0.7591240875912408,0.9894281595386833,0.9891078007368252,0.9871093169063382
24,2.147142357486164e-05,107.3,0.07032330896499409,0.03456453264857941,0.008962561023564866,0.0815889251076367,0,0.9557904853435848,0.8697480755569404,0.8589049060481382,0.8632761949035624,0.8589049060481382,0.7678608567281613,0.7161240223063309,673,0.9557904853435848,0.03379785359602755,0.010411661060387635,0.7644927536231884,0.9895883389396124,0.9899086977414705,0.9891996399653404
25,1.3863687049356464e-05,99.4,0.07025910166214559,0.03481170616640591,0.008596048174953026,0.08156221901485292,0,0.956271023546372,0.9063042065967615,0.8587175528425666,0.8675538530584949,0.8587175528425666,0.7664734316303808,0.7155277649677789,673,0.956271023546372,0.03395803299695659,0.009770943456671472,0.7765567765567766,0.9902290565433285,0.9899086977414705,0.9896924672078038
26,7.852024322579648e-06,102.8,0.07513165722119583,0.03847019999264944,0.009414663325207165,0.0876141841008681,0,0.95659138234823,0.9089661597985332,0.8601387136763781,0.8695603714381958,0.8601387136763781,0.7689597295875308,0.7188759792534933,673,0.95659138234823,0.03363767419509851,0.009770943456671472,0.7749077490774908,0.9902290565433285,0.9900688771423994,0.9898182746034337
27,3.506916643487001e-06,100.7,0.07358188751552608,0.037782711953904896,0.009057329288827113,0.08582243461041623,0,0.9557904853435848,0.9073863824023898,0.8582713663584121,0.867842154440267,0.8582713663584121,0.7657065766136295,0.7146831703731844,673,0.9557904853435848,0.03411821239788563,0.010091302258529554,0.7717391304347826,0.9899086977414705,0.9900688771423994,0.9898164336301535
28,8.793064268460604e-07,103.2,0.06976699177503146,0.03428291798926679,0.008619253167749516,0.08091379272367633,0,0.9556303059426557,0.9077765846498568,0.8581441440919417,0.8679499475738924,0.8581441440919417,0.7660626671330681,0.7147806911776227,673,0.9556303059426557,0.03395803299695659,0.010411661060387635,0.7653429602888087,0.9895883389396124,0.9899086977414705,0.9896924672078038
29,0.0,87.9,0.06879847183354561,0.03655428299911438,0.00897019285015291,0.0806617764039016,0,0.9561108441454429,0.9080826354364687,0.8571161851334499,0.8675184686183375,0.8571161851334499,0.7638512820351961,0.7112671329765645,673,0.9561108441454429,0.03347749479416947,0.010411661060387635,0.7627737226277372,0.9895883389396124,0.9894281595386833,0.989318784847351
