epoch,lr,epoch_seconds,train_fine,train_lineage,train_consistency,train_total,train_skipped_batches,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_balanced_accuracy,val_minority_macro_f1,val_minority_recall,val_minority_n,val_correct,val_within_lineage_error,val_cross_lineage_error,val_within_error_share,val_lineage_accuracy,val_head_lineage_accuracy,val_head_lineage_macro_f1
0,0.0003,158.2,0.6217100563391611,0.3719742066127092,0.33554024828986806,0.7668563476038384,0,0.04436969405734423,0.06811050146008439,0.10251511594705442,0.04141469180531476,0.10251511594705442,0.06682742921682852,0.14349177822943476,673,0.04436969405734423,0.3994874259170271,0.5561428800256287,0.41803553469661414,0.4438571199743713,0.3306102835175396,0.2852274054257941
1,0.00029912069357315393,105.5,0.3052322822662751,0.12294405416855973,0.05101153972548443,0.3472166540550253,0,0.5950664744513855,0.6612491547561761,0.4416238887904391,0.4633255528561193,0.4416238887904391,0.42689992211773464,0.37551813121110145,673,0.5950664744513855,0.25068076245394844,0.154252763094666,0.6190664556962026,0.8457472369053339,0.8920390837738267,0.8952716790395797
2,0.000296493083356513,210.0,0.21210451767475919,0.08647768252672278,0.03382591351784848,0.2414304147392697,0,0.8728175556623419,0.7334390029431841,0.7645330806592852,0.7357515886900418,0.7645330806592852,0.6327093042657128,0.6120195918949023,673,0.8728175556623419,0.08873938811468846,0.03844305622296973,0.6977329974811083,0.9615569437770303,0.9572320999519461,0.9565198695652969
3,0.00029214797567742035,225.1,0.1838485844059475,0.07494979746417703,0.027428157083117046,0.20907634045228926,0,0.9040525388435047,0.7722758919211878,0.8117300418555864,0.7841361961212919,0.8117300418555864,0.705672907804104,0.660356365849198,673,0.9040525388435047,0.07176037161621016,0.02418708954028512,0.7479131886477463,0.9758129104597149,0.9702066314271984,0.9695995712220945
4,0.0002861363129506435,214.8,0.16688494419734268,0.07033546997330331,0.024751407710405498,0.1904607267790764,0,0.9197501201345507,0.7932102893270225,0.8256194008753466,0.8054969406521282,0.8256194008753466,0.7227105175797219,0.6755650864662135,673,0.9197501201345507,0.06054781355117732,0.019702066314271984,0.7544910179640718,0.980297933685728,0.976293448662502,0.9737008700941038
5,0.00027852857642513836,217.6,0.16313336712614104,0.07020546118625831,0.023686332335429532,0.18656363946957977,0,0.9277590901810028,0.8083636279126583,0.8346707872460478,0.818285433231391,0.8346707872460478,0.7367059098162705,0.6888611857208616,673,0.9277590901810028,0.054460996315873776,0.0177799135031235,0.753880266075388,0.9822200864968765,0.9786961396764376,0.9755920130013028
6,0.00026941395985584653,219.5,0.14996709028730926,0.06236621866688142,0.021250834332390146,0.17080204007024208,0,0.9304821399967964,0.8177302698900192,0.8507362337674664,0.8298701137717711,0.8507362337674664,0.775128072918492,0.7222831633939221,673,0.9304821399967964,0.05285920230658337,0.016658657696620213,0.7603686635944701,0.9833413423033798,0.9807784718885152,0.9762713761806658
7,0.0002588993237884696,216.4,0.15656188129085716,0.06510274985651998,0.020762027016134707,0.17816890994989268,0,0.9340060868172353,0.8240737565320959,0.8513988020355238,0.8340079314660261,0.8513988020355238,0.775401526916015,0.7205794547644255,673,0.9340060868172353,0.051257408297292965,0.014736504885471728,0.7766990291262136,0.9852634951145283,0.9833413423033798,0.9787524250226417
8,0.00024710794271727413,3210.9,0.14748103519836622,0.06251579486957597,0.019432343114781512,0.16817900875017203,0,0.9372096748358161,0.8262043350015769,0.8527321817456085,0.8358126182316934,0.8527321817456085,0.7744729906012627,0.7195931222315525,673,0.9372096748358161,0.04885471728335736,0.013935607880826525,0.7780612244897959,0.9860643921191735,0.9852634951145283,0.9806724280075444
9,0.00023417805980435733,201.9,0.13468164604329294,0.05731225416098937,0.017877573850513487,0.15366308046990368,0,0.9381707512413904,0.8249780428324325,0.8585520298796019,0.8361652356265631,0.8585520298796019,0.7834675878049097,0.7304968871470294,673,0.9381707512413904,0.0482139996796412,0.013615249078968444,0.7797927461139896,0.9863847509210315,0.9865449303219606,0.9821656500322287
10,0.00022026126610496852,206.9,0.13020453453909403,0.05630472779346527,0.016745885461568834,0.14877054222077538,0,0.9394521864488227,0.8265503080395172,0.8603044849821541,0.8381663234110939,0.8603044849821541,0.7848705423878317,0.7328034112306765,673,0.9394521864488227,0.04757328207592504,0.012974531475252283,0.7857142857142857,0.9870254685247477,0.9875060067275349,0.9838334010526614
11,0.00020552072330098716,191.5,0.12608623890976856,0.054108063938763495,0.016319206961850217,0.14395057934428476,0,0.9423354156655455,0.8301091144581696,0.8608988495348507,0.840832774399799,0.8608988495348507,0.7819936819026974,0.7297477513348449,673,0.9423354156655455,0.04565112926477655,0.012013455069678039,0.7916666666666666,0.987986544930322,0.98830690373218,0.9849623316783553
12,0.00019012925077938314,187.5,0.12206101763845656,0.05296510614572104,0.01613877077259451,0.1395644273484549,0,0.9440973890757649,0.8338609494493778,0.8664809953901806,0.8452686768257512,0.8664809953901806,0.7920779213864959,0.7422102116510154,673,0.9440973890757649,0.044529873458273264,0.011372737465961878,0.7965616045845272,0.9886272625340381,0.9886272625340381,0.9857758178045138
13,0.00017426729948291474,221.2,0.1210641673499059,0.05156184734060614,0.014542437316133425,0.1379869660336963,0,0.9450584654813391,0.8349587047749594,0.869493754297651,0.846494201853393,0.869493754297651,0.7957322223989921,0.7479210625823682,673,0.9450584654813391,0.04372897645362806,0.011212558065032836,0.7959183673469388,0.9887874419349671,0.9889476213358962,0.9860394314574875
14,0.0001581208362878126,233.7,0.11388352047795451,0.050250023304264556,0.014438095299915953,0.13040233765311277,0,0.9471407976934166,0.8406663769159749,0.8685269401362575,0.8497944616204256,0.8685269401362575,0.7946052280653734,0.7439727456540173,673,0.9471407976934166,0.0422873618452667,0.010571840461316675,0.8,0.9894281595386833,0.9887874419349671,0.9859136885860548
15,0.00014187916371218736,265.0,0.10792045111725167,0.048275373636493896,0.013415306368023976,0.12374459471642545,0,0.9482620534999199,0.8434821432648199,0.8688941709681445,0.8524187707582178,0.8688941709681445,0.7935623606595288,0.7442889060209656,673,0.9482620534999199,0.040685567835976294,0.011052378664103796,0.7863777089783281,0.9889476213358962,0.9892679801377543,0.987226557405101
16,0.0001257327005170853,247.4,0.10616546674459987,0.04729004543263413,0.012964091026275368,0.12164888979344483,0,0.9498638475092103,0.8475685306977394,0.8714194961890057,0.8560952174659274,0.8714194961890057,0.7997491823825724,0.7477313658205935,673,0.9498638475092103,0.03924395322761493,0.010892199263174756,0.7827476038338658,0.9891078007368252,0.9897485183405414,0.9880915232964783
17,0.00010987074922061689,255.2,0.09657222546086634,0.043855592264910065,0.011744906386401464,0.1109033943015439,0,0.948582412301778,0.8440736854091321,0.8727859760486048,0.8542095491493896,0.8727859760486048,0.8025725131980891,0.7529783303446811,673,0.948582412301778,0.04052538843504725,0.010892199263174756,0.7881619937694704,0.9891078007368252,0.9900688771423994,0.9878499590773341
18,9.447927669901282e-05,229.1,0.09701199806212518,0.0447567830621049,0.011590822462432577,0.11159811583624374,0,0.9490629505045651,0.8411825247525216,0.8712001367694817,0.8515826547062344,0.8712001367694817,0.7958739470460243,0.7465302390292952,673,0.9490629505045651,0.041005926637834374,0.009931122857600512,0.8050314465408805,0.9900688771423994,0.9905494153451866,0.9887129469434716
19,7.973873389503149e-05,317.9,0.09386442862224509,0.04300115692574149,0.011572924662371177,0.1079220684953753,0,0.9508249239147846,0.8478095389226111,0.8758986015792359,0.8577630944495258,0.8758986015792359,0.8040743018084155,0.7570551729002337,673,0.9508249239147846,0.038923594425756845,0.010251481659458593,0.7915309446254072,0.9897485183405414,0.9900688771423994,0.9883355483024318
20,6.582194019564266e-05,354.6,0.09312434629981778,0.04387861058655461,0.010982233329911481,0.1073861531979826,0,0.9513054621175717,0.847684061153579,0.8730870751776834,0.8568858349024283,0.8730870751776834,0.7989679798423879,0.7495760574955713,673,0.9513054621175717,0.038923594425756845,0.009770943456671472,0.7993421052631579,0.9902290565433285,0.9905494153451866,0.9887040040007422
21,5.289205728272586e-05,358.5,0.08960167287149987,0.04309480571902781,0.01109670215301666,0.10363978513112751,0,0.9519461797212878,0.8488062601437706,0.8759769888066061,0.8582965852925603,0.8759769888066061,0.8050661126423542,0.7563257897375981,673,0.9519461797212878,0.038282876822040686,0.009770943456671472,0.7966666666666666,0.9902290565433285,0.9905494153451866,0.9891543737209384
22,4.110067621153042e-05,243.7,0.083347835077179,0.04031156944989933,0.010420585538843995,0.09648336510225348,0,0.952426717924075,0.8508408939409376,0.8760757569124737,0.8594790470880161,0.8760757569124737,0.8058704821750512,0.7559799316771171,673,0.952426717924075,0.03764215921832453,0.009931122857600512,0.7912457912457912,0.9900688771423994,0.9907095947461156,0.9892766547494962
23,3.058604014415343e-05,256.3,0.07742795009690083,0.03740384527083003,0.009568950338519414,0.08960599925446827,0,0.9541886913342944,0.8610727058719927,0.8785917189017616,0.8680612937098916,0.8785917189017616,0.8101294876431832,0.7609871790827885,673,0.9541886913342944,0.035559827006247,0.010251481659458593,0.7762237762237763,0.9897485183405414,0.9905494153451866,0.9891562070649398
24,2.147142357486164e-05,142.1,0.07680398579444653,0.03822736132464127,0.0094696878715275,0.0892191636472146,0,0.9548294089380106,0.8643613921903598,0.8767502773286966,0.8693647254260386,0.8767502773286966,0.8068179244585927,0.7553389988290257,673,0.9548294089380106,0.035079288803459875,0.010091302258529554,0.776595744680851,0.9899086977414705,0.9905494153451866,0.9891562070649398
25,1.3863687049356464e-05,81.8,0.07696688467170845,0.038155051998534334,0.0094981779795969,0.08936321845020499,0,0.9554701265417267,0.8673296574620212,0.8747612615951389,0.8703843702492803,0.8747612615951389,0.8038875051189972,0.7510552272598772,673,0.9554701265417267,0.03491910940253083,0.009610764055742432,0.7841726618705036,0.9903892359442575,0.9908697741470447,0.9894096699387734
26,7.852024322579648e-06,111.2,0.07705129989204279,0.03745724021210951,0.009146793901531414,0.08920315185726208,0,0.9551497677398687,0.8643847840877559,0.8710971481695403,0.86691739623082,0.8710971481695403,0.7974324227011399,0.7427526028399581,673,0.9551497677398687,0.035079288803459875,0.009770943456671472,0.7821428571428571,0.9902290565433285,0.9907095947461156,0.9897810666438517
27,3.506916643487001e-06,230.3,0.07262531028055982,0.0352910328445115,0.00874324703939607,0.08408694535438187,0,0.9549895883389397,0.8589966780193437,0.8582530308104077,0.8583209934518268,0.8582530308104077,0.7655589012346489,0.7142390446389,673,0.9549895883389397,0.035079288803459875,0.009931122857600512,0.7793594306049823,0.9900688771423994,0.9907095947461156,0.9897792728179465
28,8.793064268460604e-07,221.7,0.0725495012929888,0.03670487431918192,0.008885541110002733,0.0844495183241367,0,0.9543488707352235,0.8569544210136657,0.8550027925772172,0.8556640623800663,0.8550027925772172,0.7595509867469845,0.7073772721521275,673,0.9543488707352235,0.035720006407176035,0.009931122857600512,0.7824561403508772,0.9900688771423994,0.9905494153451866,0.9896533483621072
29,0.0,219.8,0.06871266286922317,0.03575223999274352,0.00893465724088006,0.08033180105832456,0,0.9548294089380106,0.8590308515255142,0.8536611350019642,0.8559339057072042,0.8536611350019642,0.7572144410280859,0.7038637139510693,673,0.9548294089380106,0.035079288803459875,0.010091302258529554,0.776595744680851,0.9899086977414705,0.9908697741470447,0.9904024609630869
