epoch,lr,epoch_seconds,train_fine,train_lineage,train_consistency,train_total,train_skipped_batches,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_balanced_accuracy,val_minority_macro_f1,val_minority_recall,val_minority_n,val_correct,val_within_lineage_error,val_cross_lineage_error,val_within_error_share,val_lineage_accuracy,val_head_lineage_accuracy,val_head_lineage_macro_f1
0,0.0003,125.2,2.691567759232405,1.0576146822248635,0.32849059514291995,3.0417012384490434,0,0.08153131507288162,0.13571187833877657,0.09383102171373017,0.05419713345257868,0.09383102171373017,0.05336789800222515,0.0748021308387802,673,0.08153131507288162,0.3573602434726894,0.561108441454429,0.38908266480641784,0.43889155854557105,0.33301297453147527,0.1943153725954974
1,0.00029912069357315393,80.1,1.1080655819300058,0.3994568275174251,0.038631297469875966,1.2317657628828,0,0.7949703668108281,0.697976181387302,0.5329681644133145,0.5593480272904651,0.5329681644133145,0.27200251515589496,0.22408301069439493,673,0.7949703668108281,0.1391958994073362,0.06583373378183566,0.67890625,0.9341662662181643,0.897164824603556,0.8670584004623727
2,0.000296493083356513,92.4,0.8479141776134388,0.3030262026682437,0.018959022930485535,0.940717945002103,0,0.8990869774147044,0.8267221966949434,0.6983781767096289,0.7183697470420036,0.6983781767096289,0.4743634410329867,0.4181470279250057,673,0.8990869774147044,0.07336216562550056,0.02755085695979497,0.726984126984127,0.972449143040205,0.9636392759891078,0.9561654200453068
3,0.00029214797567742035,97.2,0.7525266221686567,0.2748347490127277,0.014997152630546755,0.8364767655498996,0,0.9271183725772866,0.8303904649642452,0.7639515573912122,0.7839216894036243,0.7639515573912122,0.5896911285256181,0.5295280867927945,673,0.9271183725772866,0.05382027871215762,0.01906134871055582,0.7384615384615385,0.9809386512894441,0.9783757808745795,0.9711341595194605
4,0.0002861363129506435,82.9,0.6973866030569712,0.25945715744956205,0.01256011527685377,0.776479763469137,0,0.9392920070478936,0.8410074736577127,0.7920636624467841,0.8078243805343898,0.7920636624467841,0.6318616024558249,0.579304796324737,673,0.9392920070478936,0.04597148806663463,0.014736504885471728,0.7572559366754618,0.9852634951145283,0.9825404452987346,0.9763817652822354
5,0.00027852857642513836,83.8,0.6828722870860914,0.2612124591263208,0.011041513110055579,0.762340179654616,0,0.9440973890757649,0.8455567041318104,0.8019984090461789,0.8159373618957942,0.8019984090461789,0.6474485526587599,0.5974012059480285,673,0.9440973890757649,0.042447541246195736,0.013455069678039404,0.7593123209169055,0.9865449303219606,0.9852634951145283,0.9815837653559868
6,0.00026941395985584653,88.1,0.6262561498041442,0.23746552380244576,0.00950788796922847,0.6984466006792773,0,0.9466602594906295,0.8471613973899532,0.8058243028997693,0.8187026013612946,0.8058243028997693,0.6518376335086216,0.6028840422864472,673,0.9466602594906295,0.041005926637834374,0.01233381387153612,0.7687687687687688,0.9876661861284639,0.9868652891238187,0.9832905405537593
7,0.0002588993237884696,86.3,0.6614007140949426,0.25349654861271825,0.009087654994288971,0.7383584462009826,0,0.9489027711036361,0.8486010311921379,0.8089015661937281,0.821134264703931,0.8089015661937281,0.6544699051124334,0.6065570370767366,673,0.9489027711036361,0.03988467083133109,0.011212558065032836,0.780564263322884,0.9887874419349671,0.9875060067275349,0.9842626931026749
8,0.00024710794271727413,88.3,0.6167149286069064,0.2359298896504511,0.008305337599505526,0.6883244329948696,0,0.9490629505045651,0.8494332612353095,0.8103838646694574,0.8227386730501519,0.8103838646694574,0.6563868171830294,0.6089552787420205,673,0.9490629505045651,0.040044850232260135,0.010892199263174756,0.7861635220125787,0.9891078007368252,0.98830690373218,0.9853521676430065
9,0.00023417805980435733,84.9,0.5851015315762028,0.22816118900267424,0.007402053809018581,0.6542900969708937,0,0.9500240269101393,0.8492529234803947,0.813945084709299,0.8259194499625173,0.813945084709299,0.6637055197403167,0.6175156154484062,673,0.9500240269101393,0.03876341502482781,0.011212558065032836,0.7756410256410257,0.9887874419349671,0.9886272625340381,0.9866261453934401
10,0.00022026126610496852,84.8,0.5647877466007541,0.21934269429712855,0.006696903749284651,0.631260248336013,0,0.9511452827166427,0.8498270391229181,0.8136772518355594,0.8257148073165661,0.8136772518355594,0.6611706671194595,0.615020607871481,673,0.9511452827166427,0.03812269742111164,0.010732019862245715,0.780327868852459,0.9892679801377543,0.988467083133109,0.9860271192140102
11,0.00020552072330098716,84.7,0.5501350944992773,0.21321573834029128,0.005946296650022755,0.6146944477322801,0,0.9513054621175717,0.8537069035043284,0.8118723689252744,0.8253919721983334,0.8118723689252744,0.6564576727181407,0.610134020848182,673,0.9513054621175717,0.03748197981739548,0.011212558065032836,0.7697368421052632,0.9887874419349671,0.9886272625340381,0.9861485466639074
12,0.00019012925077938314,84.7,0.5347761570807092,0.21031807063925614,0.005993018563514432,0.5984708827256282,0,0.952426717924075,0.8578308149390316,0.8137825377429901,0.8282944971300306,0.8137825377429901,0.6601057745679819,0.6126368936699366,673,0.952426717924075,0.037161621015537404,0.010411661060387635,0.7811447811447811,0.9895883389396124,0.9897485183405414,0.9870204080015652
13,0.00017426729948291474,27556.6,0.5298368808512919,0.21154702729888075,0.005659271356269748,0.5938669186057645,0,0.9530674355277912,0.8589137847803644,0.8164157027785073,0.8307526785780577,0.8164157027785073,0.6656487369290316,0.6179160762852842,673,0.9530674355277912,0.036841262213679324,0.010091302258529554,0.7849829351535836,0.9899086977414705,0.9899086977414705,0.9876153185364211
14,0.0001581208362878126,83.0,0.5023381882313878,0.20081591309904795,0.005268668430277843,0.5631098299057552,0,0.9551497677398687,0.8621017396470334,0.8179745210421208,0.8323169596859956,0.8179745210421208,0.6669593574491901,0.6203076557316581,673,0.9551497677398687,0.035559827006247,0.009290405253884351,0.7928571428571428,0.9907095947461156,0.9903892359442575,0.9879867327963417
15,0.00014187916371218736,79.1,0.48870026446765535,0.19714689547512976,0.005077524215528604,0.5483520871563659,0,0.9548294089380106,0.8624689922966646,0.8194968891677449,0.8343077120693864,0.8194968891677449,0.6728270806437932,0.6250790232995662,673,0.9548294089380106,0.035399647605317955,0.009770943456671472,0.7836879432624113,0.9902290565433285,0.9908697741470447,0.9888717477572372
16,0.0001257327005170853,78.0,0.47733963404670987,0.19641081306595115,0.0048643153909354595,0.5367493126920435,0,0.956271023546372,0.9140281956162671,0.8356141550528176,0.8559568943738101,0.8356141550528176,0.7238775505349604,0.6599740709970332,673,0.956271023546372,0.03459875060067275,0.00913022585295531,0.7912087912087912,0.9908697741470447,0.9910299535479737,0.9895001489534145
17,0.00010987074922061689,79.3,0.45125111366233733,0.18638840918660157,0.004732210031995367,0.5076408603427018,0,0.9559506647445138,0.9117970554031688,0.8345606384320614,0.8542786198052984,0.8345606384320614,0.7202219866373567,0.6571778888925988,673,0.9559506647445138,0.035559827006247,0.008489508249239148,0.8072727272727273,0.9915104917507609,0.9915104917507609,0.9903784539958952
18,9.447927669901282e-05,80.0,0.4582104464233349,0.189603493396557,0.004738093797721297,0.5155653055061756,0,0.9569117411500881,0.914952624074449,0.8396153016576547,0.8591344732129634,0.8396153016576547,0.7303998091940745,0.6672276841830571,673,0.9569117411500881,0.034438571199743716,0.008649687650168188,0.7992565055762082,0.9913503123498318,0.9911901329489028,0.9901369852967529
19,7.973873389503149e-05,79.3,0.44497464463723846,0.18498427670941872,0.0043868369678431,0.5009086134138847,0,0.9567515617491591,0.9126553136819838,0.8390505052663214,0.8583700514713813,0.8390505052663214,0.7289877258627684,0.6669450668137261,673,0.9567515617491591,0.034438571199743716,0.00880986705109723,0.7962962962962963,0.9911901329489028,0.9910299535479737,0.9895085140682204
20,6.582194019564266e-05,79.8,0.4465893750922758,0.18831909502718447,0.004310321539030685,0.5035161385263563,0,0.9570719205510171,0.8598846961017163,0.8272415692575754,0.839924418031672,0.8272415692575754,0.6853087555414075,0.6393525464557949,673,0.9570719205510171,0.03427839179881467,0.008649687650168188,0.7985074626865671,0.9913503123498318,0.9918308505526189,0.9906282630067852
21,5.289205728272586e-05,306.6,0.43810064459022674,0.1862566366489619,0.004416792345927916,0.49441931791270954,0,0.9581931763575204,0.8624246528118539,0.8297463832509091,0.8424476519448514,0.8297463832509091,0.6899766702971681,0.6447378700132074,673,0.9581931763575204,0.03315713599231139,0.008649687650168188,0.7931034482758621,0.9913503123498318,0.992151209354477,0.9908795928444037
22,4.110067621153042e-05,82.1,0.4080730478281733,0.1767563489662973,0.004099753072783882,0.4615099284567568,0,0.9585135351593785,0.8604335332996333,0.8270582212745432,0.8393715891965261,0.8270582212745432,0.6815255047230977,0.6379057952199676,673,0.9585135351593785,0.03299695659138235,0.008489508249239148,0.7953667953667953,0.9915104917507609,0.992151209354477,0.9908795928444037
23,3.058604014415343e-05,81.3,0.3841798862626957,0.16330752504510493,0.003723991377582034,0.4335445455137247,0,0.9581931763575204,0.8577801467859609,0.8260395702745637,0.8377150934726098,0.8260395702745637,0.6788764998295319,0.6360195104233057,673,0.9581931763575204,0.03379785359602755,0.008008970046452027,0.8084291187739464,0.9919910299535479,0.992151209354477,0.9908780720176752
24,2.147142357486164e-05,154.8,0.38360762696759626,0.16572853120754724,0.003827460264777643,0.4337089351482537,0,0.9593144321640237,0.9154088889326439,0.8397147017800963,0.8586244543444188,0.8397147017800963,0.7260613249201819,0.6666209531455008,673,0.9593144321640237,0.03267659778952427,0.008008970046452027,0.8031496062992126,0.9919910299535479,0.9919910299535479,0.9912583738817867
25,1.3863687049356464e-05,84.7,0.3859086406007087,0.16840462433767608,0.0038854526698352335,0.4368185757470268,0,0.9591542527630946,0.9160876933123185,0.8387141602868942,0.858255477661706,0.8387141602868942,0.7244562051942309,0.6639665089793447,673,0.9591542527630946,0.03283677719045331,0.008008970046452027,0.803921568627451,0.9919910299535479,0.9916706711516899,0.9910101814097341
26,7.852024322579648e-06,80.9,0.38289908320014043,0.1673887239184471,0.0036876042017356266,0.4334844635840939,0,0.9591542527630946,0.9156583418643205,0.8381952760848725,0.8578151388862781,0.8381952760848725,0.7231346190888415,0.6627529167463351,673,0.9591542527630946,0.03235623898766619,0.008489508249239148,0.792156862745098,0.9915104917507609,0.9915104917507609,0.9913871236049351
27,3.506916643487001e-06,83.1,0.3662616269526105,0.15986837927842817,0.0037281143018185253,0.4145949544490767,0,0.9593144321640237,0.9165640454312789,0.8396808786078597,0.8590566505160053,0.8396808786078597,0.7270517296144567,0.6666973883706012,673,0.9593144321640237,0.032196059586737144,0.008489508249239148,0.7913385826771654,0.9915104917507609,0.9918308505526189,0.991636895025683
28,8.793064268460604e-07,83.4,0.369075073095341,0.1606283656457491,0.003699937819972267,0.41763357866621204,0,0.9585135351593785,0.914981736174912,0.8377927425156657,0.8572499088087725,0.8377927425156657,0.7236706057957997,0.6632727308363546,673,0.9585135351593785,0.03299695659138235,0.008489508249239148,0.7953667953667953,0.9915104917507609,0.9916706711516899,0.991512802364917
29,0.0,84.1,0.3585811256374681,0.15846746975895304,0.0036697607319753273,0.40648834487524743,0,0.9586737145603076,0.9163968392789097,0.840182602966753,0.8597592735534173,0.840182602966753,0.729348012744583,0.6685961386089744,673,0.9586737145603076,0.03299695659138235,0.008329328848310107,0.7984496124031008,0.9916706711516899,0.9913503123498318,0.9912630606067316
